Exon	DifferentialExonScore	TumorScore	NormalScore	TumorGreaterThansNormalFlag	HighTumorCount	HighNormal	NumGTEx1stQuartile	NumGTEx2ndQuartile	NumGTEx3rdQuartile	NumGTEx4thQuartile	NumDisease1stQuartile	NumDisease2ndQuartile	NumDisease3rdQuartile	NumDisease4thQuartile	GTEx1stQuartile	GTEx2ndQuartile	GTEx3rdQuartile	GTEx4thQuartile	Disease1stQuartile	Disease2ndQuartile	Disease3rdQuartile	Disease4thQuartile	GeneSymbol	Matrisome	Surfaceome	SharedSurfaceMatrisome	CheckDE	CheckSignificant	Gene	AS_Flag	SigExonMaxProp	SigExonMinProp	SigExonPropFlag	ExonSplicingAnnotation	ExonAPRISAnnotation	HighNormalExonProp>0.3_Flag	HighRiskTumorNormalMatch	CheckForHighIHCNormalFlag	CheckForHighMediumInBrain	CheckForExonCoverageBias	IHC_AboveIntermediate(Exclude Testis Ovary)	BoneMarrowHigh	HighProteomicsHitInGTExForGene	LowRiskTumorNormalPair	ExcludeTestisOvaryRNAExpr	OncogeneTumorSuppressors	FinalPrioritization	Surfaceome	Matrisome	SharedSurfaceMatrisome	TargetExon
NAV2_chr11_20035959_20036097_+	554.1691609910592	0.8125	0.03333333333333333	true	4	0	29	1	0	0	7	5	4	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Blood_Vessel,			EWS,RB,DSRCT,ACT,OS,CPC,NBL,	MB,EPD,WLM,RHB,LGG,	ST,BT,MEL,HGG,	NA	NAV2	true	false	false	true	true	NAV2	Gene	0.75	0.4	false	Canonical	PRINCIPAL	false	false	false	true	false	true	true	false	false	true	NA	Tier 2	false	true	false	false
RELN_chr7_103523500_103523531_-	274.5657192580128	0.25	0.03333333333333333	true	1	0	29	1	0	0	14	1	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Nerve,			EWS,ST,OS,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,CPC,NBL,WLM,	EPD,		MB,	RELN	true	false	false	true	true	RELN	Gene	1.0	0.5	false	Canonical	NA	false	false	false	false	false	false	false	false	false	true	NA	Tier 2	false	true	false	false
PDGFRA_chr4_54264919_54265049_+	296.4355258240113	0.8125	0.5333333333333333	true	5	3	17	10	3	0	9	2	4	1	Heart,Testis,Spleen,Brain,Stomach,Liver,Blood,Kidney,Esophagus,Salivary_Gland,Pituitary,Adrenal_Gland,Muscle,Skin,Pancreas,Prostate,Thyroid,	Nerve,Small_Intestine,Uterus,Lung,Adipose_Tissue,Vagina,Breast,Colon,Cervix_Uteri,Blood_Vessel,	Ovary,Fallopian_Tube,Bladder,		EWS,RB,ACT,MB,CPC,EPD,NBL,WLM,RHB,	OS,MEL,	ST,DSRCT,BT,HGG,	LGG,	PDGFRA	false	true	false	true	true	PDGFRA	Gene	0.75	0.2	true	Canonical	PRINCIPAL	true	false	true	true	false	true	false	true	false	true	NA	Tier 2	true	false	false	false
ASTN1_chr1_176945926_176946120_-	428.07468442696273	0.6875	0.03333333333333333	true	3	0	29	1	0	0	9	4	2	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Adrenal_Gland,			EWS,ST,ACT,BT,OS,MEL,CPC,WLM,RHB,	RB,MB,EPD,NBL,	HGG,LGG,	DSRCT,	ASTN1	false	true	false	true	true	ASTN1	Gene	1.0	0.75	false	Canonical	PRINCIPAL	false	true	false	false	false	false	false	false	false	true	NA	Tier 2	true	false	false	false
KDR_chr4_55125227_55125293_-	46.07300549027909	0.1875	0.13333333333333333	true	1	0	26	4	0	0	15	0	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Adrenal_Gland,Muscle,Colon,Pancreas,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Pituitary,Skin,Prostate,	Uterus,Adipose_Tissue,Breast,Thyroid,			EWS,ST,OS,HGG,RHB,LGG,RB,ACT,BT,MEL,MB,CPC,EPD,NBL,WLM,			DSRCT,	KDR	true	true	true	true	true	KDR	Gene	0.9230769230769231	0.3333333333333333	false	Canonical	NA	true	false	true	false	false	true	false	false	false	true	NA	Tier 2	true	true	true	true
THBS3_chr1_155201957_155202254_-	223.14492138503584	0.625	0.5333333333333333	true	2	1	15	14	1	0	8	6	2	0	Heart,Spleen,Brain,Stomach,Liver,Lung,Blood,Kidney,Small_Intestine,Salivary_Gland,Adipose_Tissue,Adrenal_Gland,Muscle,Skin,Pancreas,	Testis,Fallopian_Tube,Bladder,Vagina,Cervix_Uteri,Blood_Vessel,Esophagus,Nerve,Ovary,Pituitary,Breast,Colon,Prostate,Thyroid,	Uterus,		ST,DSRCT,ACT,OS,MB,NBL,WLM,RHB,	EWS,RB,BT,MEL,HGG,LGG,	CPC,EPD,	NA	THBS3	true	false	false	true	true	THBS3	Gene	0.3333333333333333	0.043478260869565216	true	Missing_in_annotated_transcripts	NA	true	false	true	true	false	true	false	true	false	true	NA	Not Prioritized	false	true	false	false
CEP55_chr10_93516935_93517248_+	436.1508468782142	0.3125	0.03333333333333333	true	1	0	29	1	0	0	12	3	1	0	Heart,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Testis,			ST,DSRCT,ACT,BT,OS,MEL,MB,CPC,EPD,HGG,NBL,LGG,	EWS,WLM,RHB,	RB,	NA	CEP55	false	true	false	true	true	CEP55	Gene	1.0	0.6666666666666666	false	Canonical	PRINCIPAL	false	false	false	false	false	true	true	false	false	false	NA	Tier 2	true	false	false	false
SEMA6D_chr15_47759745_47759864_+	457.99736423221015	0.5625	0.0	true	2	0	30	0	0	0	11	3	0	2	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				EWS,ST,ACT,OS,MEL,CPC,EPD,NBL,WLM,RHB,LGG,	DSRCT,BT,HGG,		RB,MB,	SEMA6D	true	true	true	true	true	SEMA6D	Gene	1.0	0.5	false	Missing_in_annotated_transcripts	NA	false	false	false	false	false	false	false	false	false	false	NA	Tier1	true	true	true	false
SULF1_chr8_69621035_69621251_+	345.0493384413968	1.0	0.36666666666666664	true	6	2	21	7	2	0	7	3	5	1	Heart,Spleen,Brain,Stomach,Liver,Lung,Bladder,Vagina,Cervix_Uteri,Blood,Kidney,Esophagus,Nerve,Ovary,Small_Intestine,Salivary_Gland,Breast,Adrenal_Gland,Muscle,Skin,Pancreas,	Testis,Uterus,Fallopian_Tube,Adipose_Tissue,Pituitary,Prostate,Thyroid,	Colon,Blood_Vessel,		EWS,ACT,MEL,MB,EPD,NBL,WLM,	RB,HGG,LGG,	ST,DSRCT,BT,OS,RHB,	CPC,	SULF1	true	false	false	true	true	SULF1	Gene	1.0	0.2	true	Canonical	PRINCIPAL	false	false	false	true	false	true	false	true	false	true	NA	Tier 2	false	true	false	false
COL2A1_chr12_47997871_47997924_-	289.6884504443835	0.375	0.03333333333333333	true	1	0	29	1	0	0	12	3	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Breast,Skin,Prostate,	Pituitary,			EWS,ST,DSRCT,ACT,BT,OS,MEL,MB,EPD,HGG,NBL,LGG,	RB,CPC,RHB,		WLM,	COL2A1	true	false	false	true	true	COL2A1	Gene	1.0	0.5	false	Canonical	PRINCIPAL	false	false	false	false	false	true	false	false	false	true	NA	Tier 2	false	true	false	false
IGF2R_chr6_160068249_160068385_+	594.544587339537	1.625	0.7333333333333333	true	10	1	9	20	1	0	1	5	9	1	Heart,Testis,Nerve,Brain,Liver,Pituitary,Pancreas,Prostate,Kidney,	Spleen,Stomach,Fallopian_Tube,Lung,Bladder,Vagina,Cervix_Uteri,Blood_Vessel,Blood,Esophagus,Ovary,Small_Intestine,Uterus,Salivary_Gland,Adipose_Tissue,Breast,Adrenal_Gland,Skin,Colon,Thyroid,	Muscle,		NBL,	RB,CPC,EPD,WLM,LGG,	EWS,ST,DSRCT,BT,OS,MEL,MB,HGG,RHB,	ACT,	IGF2R	true	false	false	true	true	IGF2R	Gene	0.6666666666666666	0.4583333333333333	false	Canonical	PRINCIPAL	false	false	true	true	false	true	false	true	true	true	NA	Not Prioritized	true	true	true	false
LDLR_chr19_11107392_11107515_+	133.43836203890558	1.125	0.8	true	4	5	12	13	4	1	3	9	3	1	Heart,Testis,Nerve,Spleen,Brain,Pituitary,Muscle,Pancreas,Blood_Vessel,Blood,Kidney,Thyroid,	Stomach,Liver,Bladder,Vagina,Cervix_Uteri,Esophagus,Small_Intestine,Uterus,Salivary_Gland,Adipose_Tissue,Breast,Colon,Prostate,	Ovary,Fallopian_Tube,Lung,Skin,	Adrenal_Gland,	DSRCT,NBL,WLM,	RB,OS,MEL,MB,CPC,EPD,HGG,RHB,LGG,	EWS,ST,BT,	ACT,	LDLR	true	false	false	true	true	LDLR	Gene	1.0	0.2	true	Missing_in_annotated_transcripts	NA	true	false	false	false	false	true	true	true	true	true	NA	Tier 2	true	true	true	false
PCSK6_chr15_101431320_101431463_-	102.4018636684652	0.3125	0.1	true	2	1	28	1	1	0	13	1	2	0	Heart,Testis,Brain,Fallopian_Tube,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Spleen,	Liver,		EWS,ST,OS,HGG,RHB,LGG,RB,BT,MEL,MB,EPD,NBL,WLM,	DSRCT,	ACT,CPC,	NA	PCSK6	true	false	false	true	true	PCSK6	Gene	0.8888888888888888	0.2	true	Canonical	PRINCIPAL	true	false	false	true	false	true	false	false	false	true	NA	Tier 2	false	true	false	false
ASTN1_chr1_176861067_176864521_-	238.69623916907398	0.375	0.06666666666666667	true	2	1	29	0	1	0	12	2	2	0	Heart,Testis,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,		Brain,		EWS,RB,ST,ACT,BT,OS,MEL,MB,CPC,EPD,WLM,RHB,	HGG,NBL,	DSRCT,LGG,	NA	ASTN1	false	true	false	true	true	ASTN1	Gene	1.0	0.75	false	Missing_in_annotated_transcripts	PRINCIPAL	false	true	false	false	false	false	false	false	false	true	NA	Tier 2	true	false	false	false
PXDN_chr2_1663605_1663763_-	565.6956567054984	1.25	0.3	true	8	1	22	7	1	0	5	3	7	1	Heart,Testis,Spleen,Brain,Stomach,Fallopian_Tube,Liver,Vagina,Cervix_Uteri,Blood,Kidney,Esophagus,Nerve,Small_Intestine,Salivary_Gland,Pituitary,Adrenal_Gland,Muscle,Skin,Pancreas,Prostate,Thyroid,	Ovary,Uterus,Lung,Adipose_Tissue,Breast,Colon,Blood_Vessel,	Bladder,		RB,ACT,OS,MEL,EPD,	MB,NBL,LGG,	EWS,ST,DSRCT,BT,CPC,HGG,WLM,	RHB,	PXDN	true	true	true	true	true	PXDN	Gene	1.0	0.26666666666666666	false	Canonical	PRINCIPAL	false	false	false	false	false	true	false	true	false	true	NA	Not Prioritized	true	true	true	false
DAG1_chr3_49510419_49510799_+	319.47830388511466	1.1875	0.5333333333333333	true	5	1	15	14	1	0	2	9	5	0	Spleen,Brain,Fallopian_Tube,Liver,Lung,Vagina,Blood,Kidney,Ovary,Small_Intestine,Adipose_Tissue,Pituitary,Breast,Prostate,Thyroid,	Heart,Testis,Stomach,Bladder,Cervix_Uteri,Blood_Vessel,Esophagus,Nerve,Uterus,Salivary_Gland,Adrenal_Gland,Skin,Colon,Pancreas,	Muscle,		OS,NBL,	EWS,RB,ST,ACT,MEL,MB,CPC,WLM,RHB,	DSRCT,BT,EPD,HGG,LGG,	NA	DAG1	true	true	true	true	true	DAG1	Gene	0.5	0.16666666666666666	true	Missing_in_annotated_transcripts	NA	false	false	false	false	false	true	true	false	true	true	NA	Tier 2	true	true	true	false
SCUBE3_chr6_35241543_35241659_+	171.9718669344476	0.3125	0.06666666666666667	true	1	0	28	2	0	0	12	3	1	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Spleen,Stomach,Vagina,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Blood_Vessel,Thyroid,			EWS,ST,ACT,OS,MEL,CPC,EPD,HGG,NBL,WLM,RHB,LGG,	RB,BT,MB,	DSRCT,	NA	SCUBE3	false	true	false	true	true	SCUBE3	Gene	0.7272727272727273	0.7272727272727273	false	Canonical	PRINCIPAL	false	false	false	false	false	false	false	true	false	true	NA	Tier 2	true	false	false	false
COL20A1_chr20_63319058_63319327_+	257.96398567531423	0.375	0.0	true	2	0	30	0	0	0	13	1	1	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				EWS,ST,OS,RHB,RB,ACT,BT,MEL,MB,CPC,EPD,NBL,WLM,	HGG,	LGG,	DSRCT,	COL20A1	true	false	false	true	true	COL20A1	Gene	1.0	1.0	false	Missing_in_annotated_transcripts	NA	false	false	false	false	false	false	false	false	false	false	NA	Tier1	false	true	false	false
PAPPA_chr9_116382395_116382493_+	174.74416596675866	0.1875	0.0	true	1	0	30	0	0	0	15	0	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				ST,OS,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,MB,CPC,EPD,NBL,WLM,			EWS,	PAPPA	true	false	false	true	true	PAPPA	Gene	99.0	1.7976931348623157E308	false	Canonical	PRINCIPAL	false	false	false	false	false	true	true	true	false	false	NA	Tier 2	false	true	false	false
CPD_chr17_30445691_30446020_+	522.2664044100405	1.0625	0.1	true	5	1	28	1	1	0	4	7	5	0	Heart,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Salivary_Gland,	Testis,		ACT,OS,NBL,RHB,	EWS,DSRCT,CPC,EPD,HGG,WLM,LGG,	RB,ST,BT,MEL,MB,	NA	CPD	false	true	false	true	true	CPD	Gene	1.0	0.5	false	Canonical	PRINCIPAL	false	false	false	true	false	true	false	true	false	true	NA	Tier 2	true	false	false	false
MMP24_chr20_35269760_35269898_+	288.2956663464439	0.3125	0.0	true	1	0	30	0	0	0	12	3	1	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				EWS,ST,DSRCT,ACT,BT,OS,MEL,EPD,HGG,WLM,RHB,LGG,	RB,CPC,NBL,	MB,	NA	MMP24	true	true	true	true	true	MMP24	Gene	0.6666666666666666	0.6666666666666666	false	Canonical	PRINCIPAL	false	false	true	true	false	true	false	true	false	true	NA	Not Prioritized	true	true	true	false
FBN2_chr5_128328696_128328821_-	145.4133091481634	0.1875	0.0	true	1	0	30	0	0	0	14	1	1	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				EWS,ST,OS,HGG,RHB,LGG,RB,DSRCT,MEL,MB,CPC,EPD,NBL,WLM,	BT,	ACT,	NA	FBN2	true	true	true	true	true	FBN2	Gene	0.47692307692307695	0.21212121212121213	false	Canonical	PRINCIPAL	false	false	false	false	false	true	true	true	false	false	NA	Tier 2	true	true	true	false
COL11A1_chr1_102898666_102898773_-	548.1844300315819	1.0	0.03333333333333333	true	5	0	29	1	0	0	7	4	3	2	Heart,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Testis,			EWS,RB,ST,DSRCT,MB,NBL,WLM,	BT,MEL,EPD,RHB,	ACT,HGG,LGG,	OS,CPC,	COL11A1	true	false	false	true	true	COL11A1	Gene	1.0	0.8	false	Alt_Transcript	PRINCIPAL	false	false	false	false	false	false	false	false	false	false	NA	Tier1	true	true	true	false
ABCG1_chr21_42282274_42282419_+	155.06835899368568	0.5	0.3333333333333333	true	1	1	21	8	1	0	9	6	1	0	Heart,Testis,Brain,Stomach,Fallopian_Tube,Liver,Vagina,Cervix_Uteri,Blood_Vessel,Blood,Kidney,Esophagus,Nerve,Ovary,Uterus,Muscle,Skin,Colon,Pancreas,Prostate,Thyroid,	Spleen,Small_Intestine,Salivary_Gland,Lung,Adipose_Tissue,Pituitary,Bladder,Breast,	Adrenal_Gland,		EWS,DSRCT,ACT,OS,MEL,MB,EPD,NBL,WLM,	RB,ST,BT,HGG,RHB,LGG,	CPC,	NA	ABCG1	false	true	false	true	true	ABCG1	Gene	0.6666666666666666	0.35294117647058826	false	Canonical	PRINCIPAL	true	false	false	true	false	true	false	false	false	true	NA	Not Prioritized	true	false	false	false
CD109_chr6_73782614_73782755_+	364.50260579162125	0.4375	0.0	true	1	0	30	0	0	0	10	5	1	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				RB,ACT,MB,CPC,EPD,HGG,NBL,WLM,RHB,LGG,	EWS,ST,DSRCT,BT,OS,	MEL,	NA	CD109	true	false	false	true	true	CD109	Gene	0.8484848484848485	0.6666666666666666	false	Canonical	PRINCIPAL	false	false	false	false	false	true	true	true	true	true	NA	Tier 2	false	true	false	false
SEMA6A_chr5_116445750_116447811_-	197.6068481603062	0.4375	0.23333333333333334	true	1	1	24	5	1	0	10	5	1	0	Heart,Spleen,Stomach,Fallopian_Tube,Liver,Bladder,Vagina,Cervix_Uteri,Blood_Vessel,Blood,Kidney,Esophagus,Nerve,Ovary,Uterus,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Muscle,Skin,Pancreas,Prostate,Thyroid,	Testis,Brain,Small_Intestine,Lung,Colon,	Adrenal_Gland,		EWS,RB,ST,DSRCT,ACT,OS,MEL,CPC,EPD,NBL,	BT,MB,HGG,RHB,LGG,	WLM,	NA	SEMA6A	false	true	false	true	true	SEMA6A	Gene	1.0	0.5	false	Missing_in_annotated_transcripts	ALTERNATIVE	false	false	true	true	false	true	false	false	false	true	NA	Tier 2	true	false	false	false
MAN2A1_chr5_109781402_109781598_+	650.1417673758853	1.0	0.03333333333333333	true	5	0	29	1	0	0	6	5	4	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Adrenal_Gland,			ACT,OS,CPC,NBL,WLM,LGG,	RB,MB,EPD,HGG,RHB,	ST,DSRCT,BT,MEL,	EWS,	MAN2A1	false	true	false	true	true	MAN2A1	Gene	1.0	0.3333333333333333	false	Canonical	NA	false	false	true	false	false	true	true	true	true	true	NA	Tier 2	true	false	false	false
IL6ST_chr5_55960402_55960561_-	523.2669490981879	2.0625	0.8	true	11	3	9	18	3	0	1	4	4	7	Testis,Spleen,Brain,Stomach,Liver,Pituitary,Pancreas,Blood,Kidney,	Heart,Fallopian_Tube,Lung,Bladder,Vagina,Cervix_Uteri,Blood_Vessel,Esophagus,Nerve,Ovary,Small_Intestine,Uterus,Salivary_Gland,Muscle,Skin,Colon,Prostate,Thyroid,	Adipose_Tissue,Breast,Adrenal_Gland,		NBL,	ACT,OS,CPC,WLM,	EPD,HGG,RHB,LGG,	EWS,RB,ST,DSRCT,BT,MEL,MB,	IL6ST	true	true	true	true	true	IL6ST	Gene	1.0	0.25	false	Canonical	PRINCIPAL	true	false	false	false	false	false	true	true	false	true	NA	Tier 2	true	true	true	false
SEMA6D_chr15_47770497_47774223_+	336.2839094931381	0.4375	0.0	true	2	0	30	0	0	0	11	3	2	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				EWS,ST,DSRCT,ACT,BT,OS,MEL,EPD,WLM,RHB,LGG,	CPC,HGG,NBL,	RB,MB,	NA	SEMA6D	true	true	true	true	true	SEMA6D	Gene	1.0	0.5	false	Missing_in_annotated_transcripts	PRINCIPAL	false	false	false	false	false	false	false	false	false	false	NA	Tier1	true	true	true	false
MMP9_chr20_46010483_46010631_+	267.4125735817488	0.25	0.16666666666666666	true	1	2	28	0	1	1	14	1	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,		Spleen,	Blood,	EWS,ST,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,MB,CPC,EPD,WLM,	NBL,		OS,	MMP9	true	false	false	true	true	MMP9	Gene	1.0	1.0	false	Canonical	PRINCIPAL	false	false	false	false	false	true	true	true	false	true	NA	Tier 2	false	true	false	false
LDLR_chr19_11107392_11107514_+	130.50705845899543	1.125	0.8	true	4	5	12	13	4	1	3	9	3	1	Heart,Testis,Nerve,Spleen,Brain,Pituitary,Muscle,Pancreas,Blood_Vessel,Blood,Kidney,Thyroid,	Stomach,Liver,Bladder,Vagina,Cervix_Uteri,Esophagus,Small_Intestine,Uterus,Salivary_Gland,Adipose_Tissue,Breast,Colon,Prostate,	Ovary,Fallopian_Tube,Lung,Skin,	Adrenal_Gland,	DSRCT,NBL,WLM,	RB,OS,MEL,MB,CPC,EPD,HGG,RHB,LGG,	EWS,ST,BT,	ACT,	LDLR	true	false	false	true	true	LDLR	Gene	1.0	0.2	true	Canonical	PRINCIPAL	true	false	false	false	false	true	true	true	true	true	NA	Tier 2	true	true	true	false
GFRA2_chr8_21692018_21693400_-	67.49468006525302	0.125	0.06666666666666667	true	1	0	28	2	0	0	15	0	1	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Spleen,Thyroid,			EWS,ST,OS,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,MB,CPC,EPD,WLM,		NBL,	NA	GFRA2	false	true	false	true	true	GFRA2	Gene	1.0	0.25	false	Missing_in_annotated_transcripts	NA	false	false	false	true	false	true	false	false	false	true	NA	Tier 2	true	false	false	false
RELN_chr7_103553461_103553563_-	265.9763565473394	0.25	0.03333333333333333	true	1	0	29	1	0	0	14	1	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Nerve,			EWS,ST,OS,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,CPC,NBL,WLM,	EPD,		MB,	RELN	true	false	false	true	true	RELN	Gene	1.0	0.5	false	Canonical	PRINCIPAL	false	false	false	false	false	false	false	false	false	true	NA	Tier 2	false	true	false	false
